"","ccs","codes"
"4575","97","4219"
"4576","97","4220"
"4577","97","42290"
"4578","97","42291"
"4579","97","42292"
"4580","97","42293"
"4581","97","42299"
"4582","97","4230"
"4583","97","4231"
"4584","97","4232"
"4585","97","4233"
"4586","97","4238"
"4587","97","4239"
"4588","97","4250"
"4589","97","4251"
"4590","97","42511"
"4591","97","42518"
"4592","97","4252"
"4593","97","4253"
"4594","97","4254"
"4595","97","4257"
"4596","97","4258"
"4597","97","4259"
"4598","97","4290"
"4599","98","4011"
"4600","98","4019"
"4601","99","4010"
"4602","99","40200"
"4603","99","40201"
"4604","99","40210"
"4605","99","40211"
"4606","99","40290"
"4607","99","40291"
"4608","99","4030"
"4609","99","40300"
"4610","99","40301"
"4611","99","4031"
"4612","99","40310"
"4613","99","40311"
"4614","99","4039"
"4615","99","40390"
"4616","99","40391"
"4617","99","4040"
"4618","99","40400"
"4619","99","40401"
"4620","99","40402"
"4621","99","40403"
"4622","99","4041"
"4623","99","40410"
"4624","99","40411"
"4625","99","40412"
"4626","99","40413"
"4627","99","4049"
"4628","99","40490"
"4629","99","40491"
"4630","99","40492"
"4631","99","40493"
"4632","99","40501"
"4633","99","40509"
"4634","99","40511"
"4635","99","40519"
"4636","99","40591"
"4637","99","40599"
"4638","99","4372"
"4639","100","4100"
"4640","100","41000"
"4641","100","41001"
"4642","100","41002"
"4643","100","4101"
"4644","100","41010"
"4645","100","41011"
"4646","100","41012"
"4647","100","4102"
"4648","100","41020"
"4649","100","41021"
"4650","100","41022"
"4651","100","4103"
"4652","100","41030"
"4653","100","41031"
"4654","100","41032"
"4655","100","4104"
"4656","100","41040"
"4657","100","41041"
"4658","100","41042"
"4659","100","4105"
"4660","100","41050"
"4661","100","41051"
"4662","100","41052"
"4663","100","4106"
"4664","100","41060"
"4665","100","41061"
"4666","100","41062"
"4667","100","4107"
"4668","100","41070"
"4669","100","41071"
"4670","100","41072"
"4671","100","4108"
"4672","100","41080"
"4673","100","41081"
"4674","100","41082"
"4675","100","4109"
"4676","100","41090"
"4677","100","41091"
"4678","100","41092"
"4679","101","4110"
"4680","101","4111"
"4681","101","4118"
"4682","101","41181"
"4683","101","41189"
"4684","101","412"
"4685","101","4130"
"4686","101","4131"
"4687","101","4139"
"4688","101","4140"
"4689","101","41400"
"4690","101","41401"
"4691","101","41406"
"4692","101","4142"
"4693","101","4143"
"4694","101","4144"
"4695","101","4148"
"4696","101","4149"
"4697","101","V4581"
"4698","101","V4582"
"4699","102","78650"
"4700","102","78651"
"4701","102","78659"
"4702","103","4150"
"4703","103","4151"
"4704","103","41512"
"4705","103","41513"
"4706","103","41519"
"4707","103","4160"
"4708","103","4161"
"4709","103","4162"
"4710","103","4168"
"4711","103","4169"
"4712","103","4170"
"4713","103","4171"
"4714","103","4178"
"4715","103","4179"
"4716","104","41410"
"4717","104","41411"
"4718","104","41412"
"4719","104","41419"
"4720","104","4291"
"4721","104","4292"
"4722","104","4293"
"4723","104","4295"
"4724","104","4296"
"4725","104","42971"
"4726","104","42979"
"4727","104","42981"
"4728","104","42982"
"4729","104","42983"
"4730","104","42989"
"4731","104","4299"
"4732","105","4260"
"4733","105","42610"
"4734","105","42611"
"4735","105","42612"
"4736","105","42613"
"4737","105","4262"
"4738","105","4263"
"4739","105","4264"
"4740","105","42650"
"4741","105","42651"
"4742","105","42652"
"4743","105","42653"
"4744","105","42654"
"4745","105","4266"
"4746","105","4267"
"4747","105","42681"
"4748","105","42682"
"4749","105","42689"
"4750","105","4269"
"4751","105","V450"
"4752","105","V4500"
"4753","105","V4501"
"4754","105","V4502"
"4755","105","V4509"
"4756","105","V533"
"4757","105","V5331"
"4758","105","V5332"
"4759","105","V5339"
"4760","106","4270"
"4761","106","4271"
"4762","106","4272"
"4763","106","42731"
